date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 17:19:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,148262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,11,0,61588,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.99,0.0,49667.33,491.8,1.34,13.02,4.14,41.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,1861.39,268.57,0.15,21.14,6.86,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,1063.37,268.5,0.07,17.25,6.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62624996,2969192,4.53,104204,719272,1466116,2.2,1246152,257576,992,0.07,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.68,13.86,13.86,2.46,9.84,0.0,0.0,21.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.31,112.87,49.82,17.89,0.0,0.0,0.0,1761.39,290.1,9885.99,30.52,0.0,0.0,0.0,611.88,46.53,39.24,5.97,0.0,0.0,0.0,2633.66,450.5,17275.36,43.25,0.0,0.0,0.0
10/04 17:19:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,207403,0,0,3,0,0,0,0,0,0,0,1.98,0.0,150.5,76.0,0.02,10.5,10.5,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3,20695.05,39708.91,354.7,12.22,68.51,5.86,99.8,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,161.39,23059.41,31455.45,337.79,7.88,44.8,5.79,93.47,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,146.53,16902.97,28352.48,308.84,6.24,42.81,5.82,85.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62622872,2971316,4.53,104208,719360,1464220,2.2,1245772,257600,1080,0.1,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,99.45,10.89,12.87,2.09,9.51,0.0,0.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.79,108.91,46.5,17.18,0.0,0.0,0.0,2541.58,2291.09,12551.77,16172.98,0.0,0.0,0.0,4696.04,4357.43,27581.38,30403.43,0.0,0.0,0.0,2564.36,2272.28,13150.96,16082.33,0.0,0.0,0.0
10/04 17:19:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,207403,0,0,0,0,0,0,0,0,0,0,12.87,0.0,1647.52,128.0,0.07,5.08,5.08,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.25,20914.85,42089.11,359.51,15.02,86.4,5.69,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.63,19584.16,25344.55,328.83,3.71,26.7,6.17,84.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.26,19302.97,34609.9,309.39,7.27,42.34,5.4,94.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62625680,2968508,4.53,104208,719480,1464352,2.2,1245388,257664,1200,0.15,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,99.48,16.83,13.86,2.64,9.85,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.37,214.85,51.73,865.29,0.0,0.0,0.0,3133.66,1901.98,18453.41,11413.75,0.0,0.0,0.0,4286.14,4267.33,23284.75,30267.82,0.0,0.0,0.0,2663.37,2065.35,13967.61,13531.0,0.0,0.0,0.0
10/04 17:19:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207403,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.37,16651.49,34332.67,312.08,16.74,99.27,6.11,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.48,20928.71,26449.5,310.73,5.47,37.32,5.46,83.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.47,18641.58,25744.55,289.23,5.84,37.79,5.52,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62623848,2970340,4.53,104212,719604,1463620,2.2,1246268,257720,1328,0.17,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,99.48,17.82,12.87,2.5,8.69,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.7,112.87,47.29,33.78,0.0,0.0,0.0,2115.84,1991.09,9327.51,13957.33,0.0,0.0,0.0,4755.45,3963.37,29080.13,28398.94,0.0,0.0,0.0,2245.54,2182.18,10569.79,15156.65,0.0,0.0,0.0
10/04 17:19:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,116158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30496,0,0,0,0,0,0,0,0,0,0,6.0,0.0,768.0,128.0,0.04,6.17,6.17,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,22892.0,33560.0,294.02,13.06,66.9,5.24,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,21382.0,20606.0,267.44,8.07,40.51,5.71,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,22338.0,26486.0,282.22,6.18,37.72,5.6,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62624940,2969248,4.53,104216,719708,1463572,2.2,1246008,257760,1440,0.17,0.0,0.4,0.0,0.0,0.0,0.02,0.0,0.0,99.4,14.0,13.0,2.49,9.69,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,162.0,51.57,405.45,0.0,0.0,0.0,2010.0,1972.0,8400.99,13741.74,0.0,0.0,0.0,5056.0,4876.0,29344.31,33678.18,0.0,0.0,0.0,1784.0,2099.0,6291.89,15516.8,0.0,0.0,0.0
10/04 17:19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,116158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,30496,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52,2851.49,811.88,77.08,0.77,16.23,9.9,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,724.75,740.59,164.44,0.14,15.56,11.11,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,1201.98,2675.25,326.33,0.15,12.5,7.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,87.13,0.0,8.0,0.21,12.82,19.0,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62619792,2974396,4.53,103344,719408,1465800,2.2,1246620,257116,1528,0.17,0.0,0.25,1.37,0.0,0.0,0.0,0.0,0.0,98.21,13.86,13.86,2.46,9.81,0.0,0.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.63,106.93,47.36,16.83,0.0,0.0,0.0,685.15,134.65,682.75,540.18,0.0,0.0,0.0,708.91,242.57,716.85,1384.08,0.0,0.0,0.0,724.75,206.93,1073.39,1225.1,0.0,0.0,0.0
10/04 17:19:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,374356,0,0,0,0,0,0,0,0,0,0,41.58,0.0,3160.4,76.0,2.53,60.88,4.4,18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68,4106.93,2962.38,223.12,1.49,36.81,5.25,16.63,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,18.81,2356.44,3813.86,328.0,0.33,17.47,5.79,10.89,29.7,1966.34,0.0,66.2,0.08,3.2,2.2,6.53,18.81,1338.61,4665.35,319.16,0.22,11.42,6.53,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62622096,2972092,4.53,104340,719872,1465332,2.2,1247868,256964,168,0.12,0.0,0.25,0.47,0.0,0.0,0.02,0.0,0.0,99.13,14.85,13.86,2.52,9.81,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.63,106.93,48.56,17.05,0.0,0.0,0.0,1135.64,755.45,3403.7,5312.29,0.0,0.0,0.0,1340.59,684.16,5245.17,3951.77,0.0,0.0,0.0,677.23,79.21,775.84,16.86,0.0,0.0,0.0
10/04 17:19:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,42702,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,3,0,7,0,374356,3,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,19756.0,32708.0,293.09,11.61,45.43,5.63,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,25408.0,28340.0,312.49,8.68,39.84,5.77,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,24058.0,23538.0,299.35,7.52,45.29,6.19,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62618208,2975980,4.54,104340,719956,1465848,2.2,1248492,256992,96,0.15,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,99.45,12.0,13.0,2.37,10.41,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,117.0,50.21,18.84,0.0,0.0,0.0,1998.0,2415.0,6941.11,18046.89,0.0,0.0,0.0,5318.0,5075.0,30172.66,35041.01,0.0,0.0,0.0,2058.0,2332.0,7714.23,16910.44,0.0,0.0,0.0
10/04 17:19:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,374356,0,0,0,0,0,0,0,0,0,0,10.89,0.0,1394.06,128.0,0.07,6.18,6.09,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.99,11479.21,65881.19,384.9,8.14,45.35,4.96,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.78,17641.58,21334.65,320.05,2.87,22.54,6.07,73.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.86,14639.6,20283.17,306.71,3.82,31.3,6.33,72.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62621816,2972372,4.53,104344,720064,1464332,2.2,1248092,257048,208,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,99.53,14.85,13.86,2.52,9.82,0.0,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.41,192.08,51.42,657.1,0.0,0.0,0.0,2864.36,1602.97,16773.16,9563.33,0.0,0.0,0.0,3798.02,3215.84,21708.6,22131.81,0.0,0.0,0.0,2960.4,1881.19,17398.92,12164.32,0.0,0.0,0.0
10/04 17:19:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,143628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,47629,0,0,0,0,0,0,0,0,0,0,0.99,0.0,126.73,128.0,0.01,11.0,12.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.53,12112.87,41742.57,367.53,5.23,37.25,5.9,86.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.39,25192.08,21465.35,289.1,4.18,27.33,5.43,87.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.29,23142.57,31528.71,319.18,9.08,48.51,5.65,96.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62617392,2976796,4.54,104348,720156,1464644,2.2,1247684,257076,380,0.17,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,99.48,13.86,14.85,2.46,10.03,0.0,0.0,53.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.56,128.71,48.59,146.07,0.0,0.0,0.0,2402.97,1794.06,12515.23,11794.04,0.0,0.0,0.0,4607.92,4350.5,26990.24,30480.4,0.0,0.0,0.0,2545.54,2113.86,13351.35,14837.0,0.0,0.0,0.0
10/04 17:19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,143628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47629,0,0,0,0,0,0,0,0,0,0,2.97,0.0,380.2,128.0,0.03,8.33,9.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.18,20649.5,43758.42,353.54,11.81,51.57,5.39,98.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.31,23580.2,32411.88,330.71,9.77,56.13,5.46,92.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.36,25572.28,29110.89,332.71,11.8,61.17,5.63,92.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62620044,2974144,4.53,104348,720236,1464356,2.2,1247636,257108,464,0.15,0.0,0.37,0.0,0.0,0.0,0.02,0.0,0.0,99.45,14.85,13.86,2.52,9.82,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.51,138.61,49.98,272.92,0.0,0.0,0.0,2518.81,2145.54,12563.65,14915.5,0.0,0.0,0.0,4995.05,4898.02,28818.48,34995.75,0.0,0.0,0.0,2919.8,2059.41,16360.27,13841.89,0.0,0.0,0.0
10/04 17:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,169672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,82840,0,0,0,0,0,0,0,0,0,0,4.0,0.0,352.0,88.0,0.04,10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2418.0,268.89,0.12,13.78,6.22,5.6,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,108.0,55.0,0.02,8.5,8.5,1.7,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,2912.0,291.4,0.16,15.8,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62614576,2979612,4.54,104356,720328,1464800,2.2,1248416,257136,560,0.07,0.0,0.22,0.05,0.0,0.0,0.0,0.0,0.0,99.65,14.0,13.0,2.49,9.69,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,123.0,50.65,146.12,0.0,0.0,0.0,729.0,142.0,1145.38,565.01,0.0,0.0,0.0,645.0,61.0,456.64,7.18,0.0,0.0,0.0,704.0,191.0,687.51,983.43,0.0,0.0,0.0
10/04 17:20:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,169672,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,23,0,82840,3,0,0,0,0,0,0,0,0,0,21.78,0.0,2510.89,115.27,0.18,9.05,7.55,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.86,13562.38,18600.0,282.47,4.3,35.74,5.68,64.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.85,17859.41,16534.65,299.47,3.93,31.59,5.2,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.99,13467.33,17314.85,304.8,3.55,35.03,6.3,63.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62618068,2976120,4.54,104364,720428,1464884,2.2,1247468,257188,736,0.15,0.0,0.37,0.1,0.0,0.0,0.02,0.0,0.0,99.35,14.85,14.85,2.52,10.76,0.0,0.0,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.14,252.48,55.25,1169.1,0.0,0.0,0.0,1848.51,2581.19,4930.78,19690.38,0.0,0.0,0.0,3608.91,3167.33,19773.89,22702.82,0.0,0.0,0.0,1160.4,672.28,3286.98,3896.72,0.0,0.0,0.0
