date,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,
10/04 17:33:51,0,0,25635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35395,0,0,0,0,0,0,0,0,0,0,
10/04 17:33:53,0,0,25635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35395,0,0,0,0,0,0,0,0,0,0,
10/04 17:33:55,0,0,118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43674,0,0,0,0,0,0,0,0,0,0,
10/04 17:33:57,0,0,118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43674,0,0,0,0,0,0,0,0,0,0,
10/04 17:33:59,0,0,118724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43674,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:01,0,0,162152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60969,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:03,0,0,162152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60969,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:05,0,0,81851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,91076,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:07,0,0,81851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91076,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:09,0,0,81851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91076,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:11,0,0,97855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29804,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:13,0,0,97855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29804,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:15,0,0,131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32704,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:17,0,0,131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32704,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:19,0,0,131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32704,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:21,0,0,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38011,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:23,0,0,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38011,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:25,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32469,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:27,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32469,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:29,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32469,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:31,0,0,239958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43488,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:33,0,0,239958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43488,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:35,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38852,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:37,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38852,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:39,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38852,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:41,0,0,31899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,32002,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:43,0,10,31899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,6,0,32002,3,0,3,0,0,0,0,0,0,0,
10/04 17:34:45,0,0,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,37307,0,0,1,0,0,0,0,0,0,0,
10/04 17:34:47,0,0,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,37307,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:49,0,0,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37307,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:51,0,0,124945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43559,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:53,0,0,124945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43559,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:55,0,13,36542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,2,5,0,159360,4,0,4,0,0,0,0,0,0,0,
10/04 17:34:57,0,0,36542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,159360,0,0,0,0,0,0,0,0,0,0,
10/04 17:34:59,0,0,36542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159360,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:01,0,0,46361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32715,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:03,0,0,46361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32715,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:05,0,0,166263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,271107,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:07,0,0,166263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,2,0,271107,2,0,2,0,0,0,0,0,0,0,
10/04 17:35:09,0,0,166263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,271107,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:11,0,0,61363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,30240,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:13,0,0,61363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30240,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:15,0,0,111189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,57595,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:17,0,39,111189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,57595,2,0,0,0,0,0,0,0,0,0,
10/04 17:35:19,0,0,111189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,57595,1,0,4,0,0,0,0,0,0,0,
10/04 17:35:21,0,0,46373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,161856,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:23,0,0,46373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161856,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:25,0,0,113546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34109,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:27,0,0,113546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34109,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:29,0,0,113546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,34109,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:31,0,9,622241,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,4,2,2,9,0,95315,2,0,3,0,0,0,0,0,0,0,
10/04 17:35:33,0,0,622241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,95315,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:35,0,0,72693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,36813,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:37,0,0,72693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36813,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:39,0,0,72693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36813,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:41,0,0,136606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39915,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:43,0,0,136606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2,1,7,0,39915,4,0,4,0,0,0,0,0,0,0,
10/04 17:35:45,0,0,120635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,30158,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:47,0,0,120635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30158,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:49,0,0,120635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30158,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:51,0,0,166490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31603,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:53,0,0,166490,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31603,0,0,0,0,0,0,0,0,0,0,
10/04 17:35:55,0,0,372216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,104378,2,0,1,0,0,0,0,0,0,0,
10/04 17:35:57,0,0,372216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,104378,0,0,2,0,0,0,0,0,0,0,
10/04 17:35:59,0,0,372216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,104378,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:01,0,0,24709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28179,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:03,0,0,24709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28179,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:05,0,0,220518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,126360,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:07,0,32,220518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,11,0,126360,4,0,4,0,0,0,0,0,0,0,
10/04 17:36:09,0,0,220518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,126360,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:11,0,0,28572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37769,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:13,0,0,28572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37769,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:15,0,0,43805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,53863,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:17,0,0,43805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,53863,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:19,0,0,43805,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,2,0,10,0,53863,3,0,2,0,0,0,0,0,0,0,
10/04 17:36:21,0,0,214744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,32529,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:23,0,0,214744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32529,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:25,0,0,39462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31036,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:27,0,0,39462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31036,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:29,0,0,39462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,31036,2,0,0,0,0,0,0,0,0,0,
10/04 17:36:31,0,0,319360,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,1,0,16,0,212348,1,0,2,0,0,0,0,0,0,0,
10/04 17:36:33,0,0,319360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,212348,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:35,0,0,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,41346,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:37,0,0,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41346,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:39,0,0,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41346,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:41,0,0,47286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70570,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:43,0,36,47286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,70570,4,0,6,0,0,0,0,0,0,0,
10/04 17:36:45,0,0,35876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,49407,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:47,0,0,35876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49407,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:49,0,0,35876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49407,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:51,0,0,15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28114,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:53,0,14,15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,28114,2,0,0,0,0,0,0,0,0,0,
10/04 17:36:55,0,0,65099,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,1,12,0,309805,2,0,4,0,0,0,0,0,0,0,
10/04 17:36:57,0,0,65099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,309805,0,0,0,0,0,0,0,0,0,0,
10/04 17:36:59,0,0,65099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309805,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:01,0,0,80956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48230,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:03,0,0,80956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48230,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:05,0,0,290146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,53763,1,0,0,0,0,0,0,0,0,0,
10/04 17:37:07,0,59,290146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,53763,2,0,3,0,0,0,0,0,0,0,
10/04 17:37:09,0,0,290146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,53763,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:11,0,0,39858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65933,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:13,0,0,39858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65933,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:15,0,0,30393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24833,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:17,0,0,30393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,22,0,24833,1,0,0,0,0,0,0,0,0,0,
10/04 17:37:19,0,0,30393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,1,0,24833,1,0,2,0,0,0,0,0,0,0,
10/04 17:37:21,0,0,91891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,181593,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:23,0,0,91891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,181593,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:25,0,0,12989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26305,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:27,0,0,12989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26305,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:29,0,0,12989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,26305,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:31,0,7,458524,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,3,0,20,0,87627,4,0,4,0,0,0,0,0,0,0,
10/04 17:37:33,0,0,458524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,87627,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:35,0,0,50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35384,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:37,0,0,50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35384,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:39,0,0,50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35384,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:41,0,0,69557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,59694,1,0,0,0,0,0,0,0,0,0,
10/04 17:37:43,0,0,69557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,59694,2,0,4,0,0,0,0,0,0,0,
10/04 17:37:45,0,0,206672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,14091,0,0,1,0,0,0,0,0,0,0,
10/04 17:37:47,0,0,206672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6,0,0,0,0,14091,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:49,0,0,206672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14091,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:51,0,0,22383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29110,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:53,0,0,22383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,29110,1,0,0,0,0,0,0,0,0,0,
10/04 17:37:55,0,22,22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1,2,0,159554,3,0,4,0,0,0,0,0,0,0,
10/04 17:37:57,0,0,22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,159554,0,0,0,0,0,0,0,0,0,0,
10/04 17:37:59,0,0,22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159554,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:01,0,0,25206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27493,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:03,0,0,25206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27493,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:05,0,0,271399,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,18,0,103792,1,0,0,0,0,0,0,0,0,0,
10/04 17:38:07,0,55,271399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,103792,2,0,4,0,0,0,0,0,0,0,
10/04 17:38:09,0,0,271399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,103792,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:11,0,0,24831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50928,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:13,0,0,24831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50928,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:15,0,0,40183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,95278,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:17,0,50,40183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,95278,2,0,0,0,0,0,0,0,0,0,
10/04 17:38:19,0,0,40183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,95278,0,0,3,0,0,0,0,0,0,0,
10/04 17:38:21,0,0,183449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,269185,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:23,0,0,183449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,269185,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:25,0,0,188247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29328,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:27,0,0,188247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29328,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:29,0,0,188247,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29328,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:31,0,0,424598,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0,7,0,289450,2,0,2,0,0,0,0,0,0,0,
10/04 17:38:33,0,0,424598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,289450,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:35,0,0,15926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27285,0,0,0,0,0,0,0,0,0,0,
10/04 17:38:37,0,0,15926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27285,0,0,0,0,0,0,0,0,0,0,
